Iso3;ActorQID;ConflictQID;ConflictLabel;TypeQID;TypeLabel;Start;End;Tag
JPN;Q188712;Q116813167;Convoy 4526;Q350604;armed conflict;;;all
JPN;Q188712;Q116813164;Convoy 4508;Q350604;armed conflict;;;all
JPN;Q188712;Q116813165;Convoy 4514;Q350604;armed conflict;;;all
JPN;Q188712;Q116813170;Convoy 4723/4724;Q350604;armed conflict;;;all
JPN;Q188712;Q116813171;Convoy 4731;Q350604;armed conflict;;;all
JPN;Q188712;Q116813168;Convoy 4619;Q350604;armed conflict;;;all
JPN;Q188712;Q116813169;Convoy 4625;Q350604;armed conflict;;;all
JPN;Q188712;Q116813174;Convoy 4821;Q350604;armed conflict;;;all
JPN;Q188712;Q116813175;Convoy 4827;Q350604;armed conflict;;;all
JPN;Q188712;Q116813172;Convoy 4803;Q350604;armed conflict;;;all
JPN;Q188712;Q116813173;Convoy 4810;Q350604;armed conflict;;;all
JPN;Q188712;Q116813178;Convoy 4908;Q350604;armed conflict;;;all
JPN;Q188712;Q116813179;Convoy 4920;Q350604;armed conflict;;;all
JPN;Q188712;Q116813177;Convoy 4902;Q350604;armed conflict;;;all
JPN;Q188712;Q116813182;Convoy 5013;Q350604;armed conflict;;;all
JPN;Q188712;Q116813183;Convoy 5075;Q350604;armed conflict;;;all
JPN;Q188712;Q116813180;Convoy 4926;Q350604;armed conflict;;;all
JPN;Q188712;Q116813181;Convoy 5012;Q350604;armed conflict;;;all
JPN;Q188712;Q116813186;Convoy 5142;Q350604;armed conflict;;;all
JPN;Q188712;Q116813187;Convoy 5152;Q350604;armed conflict;;;all
JPN;Q188712;Q116813184;Convoy 5101;Q350604;armed conflict;;;all
JPN;Q188712;Q116813185;Convoy 5113;Q350604;armed conflict;;;all
JPN;Q188712;Q116813190;Convoy 5223/5233;Q350604;armed conflict;;;all
JPN;Q188712;Q116813191;Convoy 5231;Q350604;armed conflict;;;all
JPN;Q188712;Q116813275;Saipan to Truk Convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q524272;Frente do Sudeste da Ásia na Segunda Guerra Mundial;Q350604;armed conflict;1941-12-08T00:00:00Z;1945-09-09T00:00:00Z;all
JPN;Q188712;Q116813254;Truk to Balikpapan convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813255;Truk to Balikpapan convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813234;Q116813234;Q350604;armed conflict;;;all
JPN;Q188712;Q116813258;Truk to Surabaya convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813235;Q116813235;Q350604;armed conflict;;;all
JPN;Q188712;Q116813259;Truk to Singapore convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813256;Truk to Balikpapan convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813257;Truk to Eniwetok convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813238;Q116813238;Q350604;armed conflict;;;all
JPN;Q188712;Q116813262;Truk to Yokosuka convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813239;Q116813239;Q350604;armed conflict;;;all
JPN;Q188712;Q116813263;Truk to Kure convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813236;Q116813236;Q350604;armed conflict;;;all
JPN;Q188712;Q116813260;Truk to Yokosuka convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813237;Q116813237;Q350604;armed conflict;;;all
JPN;Q188712;Q116813261;Truk to Yokosuka convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813242;Q116813242;Q350604;armed conflict;;;all
JPN;Q188712;Q116813266;Truk to Palau convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813243;Q116813243;Q350604;armed conflict;;;all
JPN;Q188712;Q116813267;Truk to Saipan convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813240;Q116813240;Q350604;armed conflict;;;all
JPN;Q188712;Q116813264;Truk to Kure convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813241;Q116813241;Q350604;armed conflict;;;all
JPN;Q188712;Q116813265;Truk to Palau convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813246;Q116813246;Q350604;armed conflict;;;all
JPN;Q188712;Q116813274;Tokyo to Truk Convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813247;Q116813247;Q350604;armed conflict;;;all
JPN;Q188712;Q116813271;Truk to Yokosuka convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813244;Q116813244;Q350604;armed conflict;;;all
JPN;Q188712;Q116813268;Truk to Saipan convoy;Q350604;armed conflict;;;all
JPN;Q188712;Q116813245;Q116813245;Q350604;armed conflict;;;all
JPN;Q188712;Q116813248;Q116813248;Q350604;armed conflict;;;all
JPN;Q188712;Q116813270;Convoy 4602;Q350604;armed conflict;;;all
JPN;Q188712;Q116813272;Convoy 3004/3002;Q350604;armed conflict;;;all
JPN;Q188712;Q116813269;Convoy 5192;Q350604;armed conflict;;;all
JPN;Q188712;Q116813273;Convoy 3727;Q350604;armed conflict;;;all
JPN;Q188712;Q116813276;Convoy 3628;Q350604;armed conflict;;;all
JPN;Q188712;Q150229;Levante dos Boxers;Q350604;armed conflict;1899-08-01T00:00:00Z;1901-09-01T00:00:00Z;all
JPN;Q188712;Q5975578;Niihau Incident;Q180684;conflito;1941-12-07T00:00:00Z;1941-12-13T00:00:00Z;ge1900
JPN;Q205662;Q309184;Guerra Boshin;Q198;guerra;1868-01-27T00:00:00Z;1869-06-27T00:00:00Z;all
JPN;Q205662;Q11325648;Incidente da Nossa Senhora da Graça;Q178561;batalha;1610-01-03T00:00:00Z;1610-01-06T00:00:00Z;all
JPN;Q205662;Q108118044;Hanno War;Q178561;batalha;;;all
JPN;Q205662;Q130581249;Red Seal ship incident;Q178561;batalha;;;all
JPN;Q205662;Q2093787;First Chōshū Expedition;Q645883;operação militar;1864-09-01T00:00:00Z;1864-11-01T00:00:00Z;all
JPN;Q205662;Q113587768;Chōshū Expeditions;Q645883;operação militar;;;all
JPN;Q205662;Q711793;Segunda expedição Chōshū;Q645883;operação militar;1866-07-18T00:00:00Z;;all
JPN;Q205662;Q1040831;Rebelião de Mito;Q350604;armed conflict;1864-05-02T00:00:00Z;1865-01-14T00:00:00Z;all
KAZ;Q232;Q1122110;Guerra Civil do Tadjiquistão;Q198;guerra;1992-05-05T00:00:00Z;1997-06-27T00:00:00Z;all
KEN;Q114;Q1271059;Guerra de Shifta;Q198;guerra;1963-01-01T00:00:00Z;1967-01-01T00:00:00Z;all
KEN;Q114;Q106770604;Kenyan-Ugandan border conflict;Q350604;armed conflict;1987-10-01T00:00:00Z;1990-08-01T00:00:00Z;all
KGZ;Q813;Q1122110;Guerra Civil do Tadjiquistão;Q198;guerra;1992-05-05T00:00:00Z;1997-06-27T00:00:00Z;all
KGZ;Q813;Q106647377;Conflito entre Quirguistão e Tajiquistão em 2021;Q178561;batalha;2021-04-28T00:00:00Z;2021-05-01T00:00:00Z;all
KGZ;Q813;Q4079409;Conflito de Batken;Q350604;armed conflict;1999-07-30T00:00:00Z;1999-09-27T00:00:00Z;all
KHM;Q424;Q641185;Siamese–Vietnamese War of 1841–1845;Q198;guerra;1841-01-01T00:00:00Z;1845-01-01T00:00:00Z;all
KHM;Q424;Q42410678;Second Cambodia Civil;Q198;guerra;1993-01-01T00:00:00Z;1997-01-01T00:00:00Z;all
KHM;Q424;Q796498;Terceira Guerra da Indochina;Q198;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;all
KHM;Q424;Q134711136;Conflito de fronteira entre Camboja e Tailândia em 2025;Q350604;armed conflict;2025-05-28T00:00:00Z;;all
KHM;Q424;Q135451530;Conflitos entre Camboja e Tailândia em 2025;Q350604;armed conflict;2025-07-24T00:00:00Z;;all
KOR;Q884;Q8663;Guerra da Coreia;Q198;guerra;1950-06-25T00:00:00Z;1953-07-27T00:00:00Z;all
KOR;Q884;Q796498;Terceira Guerra da Indochina;Q198;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;all
KOR;Q884;Q2342102;Guerras na Indochina;Q198;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;all
KOR;Q884;Q8740;Guerra do Vietnã;Q198;guerra;1955-11-01T00:00:00Z;1975-04-30T00:00:00Z;all
KOR;Q884;Q682195;Operation Masher;Q178561;batalha;1966-01-24T00:00:00Z;1966-03-06T00:00:00Z;all
KOR;Q884;Q487431;Battle of Tra Binh Dong;Q178561;batalha;1967-02-14T00:00:00Z;1967-02-15T00:00:00Z;all
KOR;Q884;Q626542;Battle of White Horse;Q178561;batalha;1952-10-06T00:00:00Z;1952-10-15T00:00:00Z;all
KOR;Q884;Q484494;Batalha de Osan;Q178561;batalha;;;all
KOR;Q884;Q289102;Battle of Korea Strait;Q178561;batalha;;;all
KOR;Q884;Q492671;Batalha de Triangle Hill;Q178561;batalha;1952-10-14T00:00:00Z;1952-11-25T00:00:00Z;all
KOR;Q884;Q4871937;Battle of Old Baldy;Q178561;batalha;1952-06-26T00:00:00Z;1953-03-26T00:00:00Z;all
KOR;Q884;Q16898848;Battle of the Punchbowl;Q178561;batalha;1951-08-31T00:00:00Z;1951-09-21T00:00:00Z;all
KOR;Q884;Q109461479;Battle of Cheonpyeong Valley;Q178561;batalha;;;all
KOR;Q884;Q120355808;Vietnam Counteroffensive Phase II;Q645883;operação militar;1966-07-01T00:00:00Z;1967-05-31T00:00:00Z;all
KOR;Q884;Q243987;Bombardeamento de Yeonpyeong;Q645883;operação militar;2010-11-23T00:00:00Z;;all
KOR;Q884;Q112118180;Marara 2022;Q645883;operação militar;2022-05-08T00:00:00Z;2022-05-18T00:00:00Z;all
KOR;Q884;Q82542;Ofensiva do Tet;Q645883;operação militar;1968-01-30T00:00:00Z;1968-09-23T00:00:00Z;all
KOR;Q884;Q83853341;1984 DMZ incident;Q350604;armed conflict;;;all
KOR;Q884;Q65334194;Japan–South Korea trade dispute;Q180684;conflito;2019-07-04T00:00:00Z;2023-03-23T00:00:00Z;ge1900
KOR;Q28179;Q20443986;Second Japanese Invasion of Korea;Q198;guerra;1597-03-01T00:00:00Z;1598-12-16T00:00:00Z;all
KOR;Q28179;Q626291;Battle of Dangpo;Q178561;batalha;;;all
KOR;Q28179;Q96102654;Battle of Angolpo;Q178561;batalha;;;all
KOR;Q28179;Q385677;Batalha de Myeongnyang;Q178561;batalha;;;all
KOR;Q28179;Q484271;Batalha de Noryang;Q178561;batalha;;;all
KOR;Q28179;Q12606514;Battle of Eoranpo;Q178561;batalha;;;all
KOR;Q28179;Q624525;Battle of Busan;Q178561;batalha;;;all
KOR;Q28179;Q482970;Battle of Sacheon;Q178561;batalha;;;all
KOR;Q28179;Q483088;Batalha de Chilcheollyang;Q178561;batalha;;;all
KOR;Q28179;Q487332;Battle of Hansan Island;Q178561;batalha;1592-07-08T00:00:00Z;;all
KOR;Q28179;Q484256;Battle of Okpo;Q178561;batalha;;;all
KOR;Q28179;Q626283;Battle of Danghangpo;Q178561;batalha;;;all
KOR;Q28179;Q626280;Battle of Jeokjinpo;Q178561;batalha;;;all
KOR;Q28179;Q4871190;Battle of Happo;Q178561;batalha;;;all
KOR;Q28179;Q16262364;Battle of Hwajungumi;Q178561;batalha;;;all
KOR;Q28179;Q16262252;Battle of Chobayashiura;Q178561;batalha;;;all
KOR;Q28179;Q11265054;Battle of Yulpo;Q178561;batalha;;;all
KOR;Q28179;Q134142;Expedição francesa à Coreia;Q645883;operação militar;1866-10-01T00:00:00Z;1866-11-01T00:00:00Z;all
KOR;Q28179;Q4920015;Hong Gyeong-Rae's Rebellion;Q645883;operação militar;1811-12-01T00:00:00Z;1812-04-01T00:00:00Z;all
KOR;Q28179;Q16173783;Eulmyo Japanese Invasion;Q645883;operação militar;1555-01-01T00:00:00Z;1557-01-01T00:00:00Z;all
KWT;Q817;Q37643;Guerra do Golfo;Q198;guerra;1990-08-02T00:00:00Z;1991-02-28T00:00:00Z;all
KWT;Q817;Q4870215;Battle of Ad-Dawrah;Q178561;batalha;1991-01-18T00:00:00Z;1991-01-19T00:00:00Z;all
KWT;Q817;Q4870995;Battle of Failaka;Q178561;batalha;;;all
LAO;Q819;Q796498;Terceira Guerra da Indochina;Q198;guerra;1975-05-01T00:00:00Z;1991-10-23T00:00:00Z;all
LAO;Q819;Q2342102;Guerras na Indochina;Q198;guerra;1946-01-01T00:00:00Z;1989-01-01T00:00:00Z;all
LAO;Q819;Q249853;Insurgência no Laos;Q350604;armed conflict;1975-12-02T00:00:00Z;;all
LBN;Q822;Q49097;Guerra da Palestina de 1948;Q198;guerra;1947-11-30T00:00:00Z;1949-07-20T00:00:00Z;all
LBN;Q822;Q2904516;War over Water;Q198;guerra;1964-11-01T00:00:00Z;1967-05-01T00:00:00Z;all
LBN;Q822;Q49077;Guerra dos Seis Dias;Q198;guerra;1967-06-05T00:00:00Z;1967-06-10T00:00:00Z;all
LBN;Q822;Q130737344;2024 Beqaa Valley airstrikes;Q645883;operação militar;2024-10-28T00:00:00Z;2024-10-30T00:00:00Z;all
LBN;Q822;Q99813971;Israeli–Lebanese maritime border dispute;Q180684;conflito;1948-01-01T00:00:00Z;;ge1900
LBR;Q1014;Q134254356;Liberian–Grebo War;Q198;guerra;1875-09-08T00:00:00Z;1876-03-01T00:00:00Z;all
LBR;Q1014;Q42410655;Second Liberia War;Q198;guerra;1992-01-01T00:00:00Z;1995-01-01T00:00:00Z;all
LBR;Q1014;Q120268457;German bombing of Monrovia;Q645883;operação militar;1918-04-09T00:00:00Z;1918-04-10T00:00:00Z;all
LBY;Q1016;Q632787;Insurgência islâmica no Magrebe;Q198;guerra;2002-04-11T00:00:00Z;;all
LBY;Q1016;Q1434602;Guerra Líbia-Egito;Q198;guerra;1977-07-21T00:00:00Z;1977-07-24T00:00:00Z;all
LBY;Q1016;Q650773;Action in the Gulf of Sidra;Q178561;batalha;;;all
LBY;Q1016;Q120746850;Battle of Douz;Q178561;batalha;2011-08-19T00:00:00Z;2011-08-20T00:00:00Z;all
LBY;Q1016;Q24467647;Batalha de Sirte;Q178561;batalha;2016-05-12T00:00:00Z;;all
LBY;Q1016;Q922661;Operação El Dorado Canyon;Q645883;operação militar;;;all
LBY;Q1016;Q255997;Rebelião Houthi no Iêmen;Q350604;armed conflict;2004-06-01T00:00:00Z;;all
LBY;Q4843701;Q48773720;Battle of Lukaya;Q178561;batalha;1979-03-10T00:00:00Z;1979-03-11T00:00:00Z;all
LBY;Q4843701;Q16529679;Libyan missile attack against Lampedusa;Q645883;operação militar;;;all
LBY;Q4843701;Q105038407;Operation Dada Idi;Q645883;operação militar;1979-03-01T00:00:00Z;1979-04-01T00:00:00Z;all
LIE;Q347;Q199955;Governo dos Cem Dias;Q645883;operação militar;1815-03-20T00:00:00Z;1815-07-08T00:00:00Z;all
LKA;Q854;Q213394;Guerra civil do Sri Lanka;Q198;guerra;1983-07-23T00:00:00Z;2009-05-18T00:00:00Z;all
LKA;Q854;Q16974363;Eastern Theater of Eelam War IV;Q198;guerra;2006-07-21T00:00:00Z;2007-07-11T00:00:00Z;all
LKA;Q854;Q11050383;Eelam War II;Q198;guerra;1990-06-10T00:00:00Z;1995-01-09T00:00:00Z;all
LKA;Q854;Q1814745;Eelam War I;Q198;guerra;1983-07-23T00:00:00Z;1987-07-29T00:00:00Z;all
LKA;Q854;Q11154636;Eelam War III;Q198;guerra;1995-04-19T00:00:00Z;2002-02-22T00:00:00Z;all
LKA;Q854;Q4817993;Attack on Galle Harbour;Q178561;batalha;;;all
LKA;Q854;Q6022577;Intervenção indiana na Guerra Civil do Sri Lanka;Q645883;operação militar;1987-07-29T00:00:00Z;1990-03-24T00:00:00Z;all
LKA;Q918153;Q215112;Segunda Guerra dos Bôeres;Q198;guerra;1899-10-23T00:00:00Z;1902-05-31T00:00:00Z;all
LTU;Q37;Q2742886;Guerras de Independência da Lituânia;Q198;guerra;1918-12-01T00:00:00Z;1919-08-01T00:00:00Z;all
LTU;Q37;Q1604816;Guerra lituano-soviética;Q198;guerra;1918-12-01T00:00:00Z;1919-08-01T00:00:00Z;all
LTU;Q37;Q1495944;Guerra polaco-lituana;Q198;guerra;1919-01-01T00:00:00Z;1920-01-01T00:00:00Z;all
LTU;Q37;Q9172649;Battle of Sejny;Q178561;batalha;;;all
LTU;Q37;Q18651204;Missão Apoio Resoluto;Q645883;operação militar;2014-12-28T00:00:00Z;2021-07-12T00:00:00Z;all
LUX;Q32;Q190029;Guerra do Kosovo;Q198;guerra;1998-02-27T00:00:00Z;1999-06-11T00:00:00Z;all
LUX;Q32;Q8663;Guerra da Coreia;Q198;guerra;1950-06-25T00:00:00Z;1953-07-27T00:00:00Z;all
LUX;Q32;Q151340;Batalha de França;Q178561;batalha;1940-05-10T00:00:00Z;1940-06-25T00:00:00Z;all
LUX;Q32;Q708193;Ocupação alemã de Luxemburgo durante a Segunda Guerra Mundial;Q645883;operação militar;;;all
LUX;Q32;Q13435464;invasão alemã de Luxemburgo;Q645883;operação militar;;;all
LUX;Q32;Q18651204;Missão Apoio Resoluto;Q645883;operação militar;2014-12-28T00:00:00Z;2021-07-12T00:00:00Z;all
LUX;Q32;Q160774;Bombardeios da Organização do Tratado do Atlântico Norte na Bósnia em 1995;Q645883;operação militar;1995-08-30T00:00:00Z;1995-09-20T00:00:00Z;all
LUX;Q151624;Q154981;Guerra dos Ducados do Elba;Q198;guerra;1864-02-01T00:00:00Z;1864-10-31T00:00:00Z;all
LUX;Q151624;Q1202331;Germany Unification War;Q198;guerra;1864-01-01T00:00:00Z;1871-01-01T00:00:00Z;all
LUX;Q27306;Q151616;Grande Guerra do Norte;Q198;guerra;1700-02-22T00:00:00Z;1721-09-10T00:00:00Z;all
LUX;Q27306;Q559181;First Silesian War;Q198;guerra;1740-12-16T00:00:00Z;1742-06-11T00:00:00Z;all
LUX;Q27306;Q2109300;Prussian invasion of Holland;Q198;guerra;1787-09-13T00:00:00Z;1787-10-10T00:00:00Z;all
LUX;Q27306;Q15053704;Coalition Wars;Q198;guerra;1792-04-20T00:00:00Z;1815-11-20T00:00:00Z;all
LUX;Q27306;Q2471586;Pomeranian War;Q198;guerra;1757-09-13T00:00:00Z;1762-05-22T00:00:00Z;all
LUX;Q27306;Q699849;Guerras da Silésia;Q198;guerra;1740-01-01T00:00:00Z;1763-01-01T00:00:00Z;all
LUX;Q27306;Q2600326;Guerra Egípcio-Otomana;Q198;guerra;1839-01-01T00:00:00Z;1841-01-01T00:00:00Z;all
LUX;Q27306;Q233702;Segunda Guerra da Silésia;Q198;guerra;1744-08-07T00:00:00Z;1745-12-25T00:00:00Z;all
LUX;Q27306;Q37467350;Third Silesian War;Q198;guerra;1756-08-29T00:00:00Z;1763-02-15T00:00:00Z;all
LUX;Q27306;Q33143;Guerra dos Sete Anos;Q198;guerra;1756-05-17T00:00:00Z;1763-02-15T00:00:00Z;all
LUX;Q27306;Q150701;Guerra da Sucessão Espanhola;Q198;guerra;1701-03-01T00:00:00Z;1714-09-07T00:00:00Z;all
LUX;Q27306;Q207318;Guerras Revolucionárias Francesas;Q198;guerra;1792-04-20T00:00:00Z;1802-03-25T00:00:00Z;all
LUX;Q27306;Q104858453;Siege of Graudenz;Q178561;batalha;1807-01-22T00:00:00Z;1807-12-11T00:00:00Z;all
LUX;Q27306;Q313435;Battle of Leuthen;Q178561;batalha;;;all
LUX;Q27306;Q695312;Battle of Breslau;Q178561;batalha;;;all
LUX;Q27306;Q154426;Batalha de Jena;Q178561;batalha;;;all
LUX;Q27306;Q154635;Batalha de Blenheim;Q178561;batalha;;;all
LUX;Q27306;Q11795080;Q11795080;Q178561;batalha;;;all
LUX;Q27306;Q2636580;Batalha de Auerstedt;Q178561;batalha;;;all
LUX;Q27306;Q322882;1757 Berlin raid;Q178561;batalha;;;all
LUX;Q27306;Q696815;Battle of Heligoland;Q178561;batalha;;;all
LUX;Q27306;Q98305163;Battle of Hiddensee;Q178561;batalha;;;all
LUX;Q27306;Q747386;Battle of Craonne;Q178561;batalha;;;all
LUX;Q27306;Q1497956;Battle of Tres Forcas;Q178561;batalha;;;all
LUX;Q27306;Q98690604;Battle of Putziger Wiek;Q178561;batalha;;;all
LUX;Q27306;Q21427579;Siege of Magdeburg;Q645883;operação militar;1813-09-15T00:00:00Z;1814-05-20T00:00:00Z;all
LUX;Q27306;Q121746308;Siege of Tournai;Q645883;operação militar;1709-06-28T00:00:00Z;1709-09-03T00:00:00Z;all
LUX;Q27306;Q199955;Governo dos Cem Dias;Q645883;operação militar;1815-03-20T00:00:00Z;1815-07-08T00:00:00Z;all
LUX;Q154741;Q258081;Bloqueio Continental;Q180684;conflito;1806-11-21T00:00:00Z;1814-04-11T00:00:00Z;lt1900
LVA;Q211;Q17182139;Attack on Bari Alai;Q178561;batalha;;;all
LVA;Q211;Q18651204;Missão Apoio Resoluto;Q645883;operação militar;2014-12-28T00:00:00Z;2021-07-12T00:00:00Z;all
LVA;Q2300296;Q2001082;Intervenção dos Aliados na Guerra Civil Russa;Q645883;operação militar;1918-01-01T00:00:00Z;1925-01-01T00:00:00Z;all
MAR;Q1028;Q2745406;Segunda Guerra de Shaba;Q198;guerra;;;all
MAR;Q1028;Q1891008;Guerra das Areias;Q198;guerra;1963-09-25T00:00:00Z;1964-02-20T00:00:00Z;all
MAR;Q1028;Q56306539;Battle of Smara;Q178561;batalha;1983-09-01T00:00:00Z;1983-09-10T00:00:00Z;all
MAR;Q1028;Q56306635;Battle of Hausa (1984);Q178561;batalha;;;all
MAR;Q1028;Q56306495;Battle of Smara;Q178561;batalha;;;all
MAR;Q1028;Q56306338;Battle of Ras el-Khanfra (1982);Q178561;batalha;;;all
MAR;Q1028;Q56305221;Battle of Gueltat Zemmour;Q178561;batalha;1981-03-22T00:00:00Z;1981-03-27T00:00:00Z;all
MAR;Q1028;Q4873204;Battles of La Güera and Tichla;Q178561;batalha;1975-12-10T00:00:00Z;1975-12-22T00:00:00Z;all
MAR;Q1028;Q86674466;Battle of Zouérat;Q178561;batalha;;;all
MAR;Q1028;Q56305353;Battle of Bucraa;Q178561;batalha;1979-11-05T00:00:00Z;1979-11-06T00:00:00Z;all
MAR;Q1028;Q4871196;Battle of Hausa;Q178561;batalha;1989-10-10T00:00:00Z;1989-10-11T00:00:00Z;all
MAR;Q1028;Q3401898;First Battle of Amgala;Q178561;batalha;1976-01-27T00:00:00Z;1976-01-29T00:00:00Z;all
MAR;Q1028;Q56305335;Battle of Cape Boujdour;Q178561;batalha;;;all
MAR;Q1028;Q56306231;Battle of Ras el-Khanfra (1980);Q178561;batalha;1980-09-09T00:00:00Z;1981-02-01T00:00:00Z;all
MAR;Q1028;Q56305490;Battle of Al Mahbes;Q178561;batalha;;;all
MAR;Q1028;Q56306879;Haouza attack;Q178561;batalha;;;all
MAR;Q1028;Q4871159;Battle of Guelta Zemmour;Q178561;batalha;;;all
MAR;Q1028;Q56305493;Battle of Al Mahbes;Q178561;batalha;;;all
MAR;Q1028;Q4873201;Battles of Farsia and Oum Dreyga;Q178561;batalha;;;all
MAR;Q1028;Q4870291;Battle of Amgala;Q178561;batalha;;;all
MAR;Q1028;Q56305241;Battle of Tan-Tan;Q178561;batalha;1979-01-28T00:00:00Z;1979-01-31T00:00:00Z;all
MAR;Q1028;Q2909602;Bombardment of Salé;Q178561;batalha;1851-11-26T00:00:00Z;1851-11-27T00:00:00Z;all
MAR;Q1028;Q86679164;Battle of Bucraa;Q178561;batalha;;;all
MAR;Q1028;Q56307455;Smara and Bou Craa attacks;Q178561;batalha;1982-07-03T00:00:00Z;1982-07-22T00:00:00Z;all
MAR;Q1028;Q86676633;Battle of Ain Ben Tili;Q178561;batalha;1976-01-19T00:00:00Z;1976-01-24T00:00:00Z;all
MAR;Q1028;Q86674230;Battle of Akka;Q178561;batalha;1980-01-25T00:00:00Z;1980-01-26T00:00:00Z;all
MAR;Q1028;Q3477157;Second Battle of Amgala;Q178561;batalha;1976-02-14T00:00:00Z;1976-02-15T00:00:00Z;all
MAR;Q1028;Q56306578;Battle of Farsia;Q178561;batalha;;;all
MAR;Q1028;Q86677986;Battle of Gueltat Zemmour;Q178561;batalha;;;all
MAR;Q1028;Q2888145;Battle of Bir Anzarane;Q178561;batalha;;;all
MAR;Q1028;Q56305224;Battle of Guelta Zemmur;Q178561;batalha;1981-10-13T00:00:00Z;1981-10-29T00:00:00Z;all
MAR;Q1028;Q56307632;Battle of Lemseied;Q178561;batalha;1983-07-10T00:00:00Z;1983-08-01T00:00:00Z;all
MAR;Q1028;Q56306600;Battle of Tichla;Q178561;batalha;;;all
MAR;Q1028;Q56306614;Battle of Oum Dreyga;Q178561;batalha;;;all
MAR;Q1028;Q16531707;Attack on Lebouirate;Q178561;batalha;;;all
MAR;Q1028;Q86673683;Battle of Ramth-al-Lbane;Q178561;batalha;;;all
MAR;Q1028;Q56305417;Battle of Z'Moul Niran;Q178561;batalha;;;all
MAR;Q1028;Q65134501;Ain-Lahchich Offensive;Q645883;operação militar;1983-12-19T00:00:00Z;1984-02-20T00:00:00Z;all
MAR;Q1028;Q56305318;Siege of Zag;Q645883;operação militar;1979-12-01T00:00:00Z;1980-05-01T00:00:00Z;all
MAR;Q1028;Q86677075;Q86677075;Q645883;operação militar;1979-10-29T00:00:00Z;1980-01-01T00:00:00Z;all
MAR;Q1028;Q3354723;Q3354723;Q645883;operação militar;1980-02-27T00:00:00Z;1980-03-12T00:00:00Z;all
MAR;Q1028;Q56307684;Smara-Tifariti Offensive;Q645883;operação militar;1983-10-27T00:00:00Z;1983-11-02T00:00:00Z;all
MAR;Q1028;Q16146795;1991 Tifariti offensive;Q645883;operação militar;1991-08-04T00:00:00Z;1991-09-06T00:00:00Z;all
MAR;Q1028;Q16838537;First Sahrawi Intifada;Q350604;armed conflict;1999-09-01T00:00:00Z;2004-01-01T00:00:00Z;all
MAR;Q1028;Q101559356;Western Saharan clashes (2020–present);Q350604;armed conflict;2020-10-21T00:00:00Z;;all
MAR;Q1028;Q2136379;Intifada da Independência;Q350604;armed conflict;2005-05-01T00:00:00Z;2005-11-01T00:00:00Z;all
MAR;Q1028;Q2079683;Incidente da ilha de Perejil;Q350604;armed conflict;2002-07-11T00:00:00Z;2002-07-18T00:00:00Z;all
MAR;Q1028;Q255997;Rebelião Houthi no Iêmen;Q350604;armed conflict;2004-06-01T00:00:00Z;;all
MAR;Q1028;Q15731384;Conflito do Saara Ocidental;Q350604;armed conflict;;;all
MAR;Q1028;Q132862566;1962 Tindouf clashes;Q350604;armed conflict;1962-10-08T00:00:00Z;1962-10-09T00:00:00Z;all
MAR;Q1028;Q4622886;Protestos no Saara Ocidental em 2011;Q180684;conflito;2011-02-25T00:00:00Z;2011-05-01T00:00:00Z;ge1900
