iso3;lake_name;area_km2;lat;lon;scalerank;featurecla;source
USA;Tombigbee;;32.818024926130924;-88.17289454953932;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Trinity;;40.8405677986964;-123.26620951985497;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Tugaloo;;34.48946373431467;-82.97981832934946;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Tuscarawas;;40.63219795302719;-81.5304244510047;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Vermelho do Sul;;48.16418230578278;-96.95843799219544;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Wabash;;39.740516505247;-86.77874993545139;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;West Branch Susquehanna;;41.1019015304478;-77.75533450218991;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Willamette;;44.526692876958926;-122.84762189380683;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Wind;;43.317265108255235;-108.16659129530976;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Winnipeg;;49.81024829428303;-95.18686290530297;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Wisconsin;;44.32177413469371;-89.90317755884519;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Yadkin;;36.1820653209659;-81.00837445138458;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Yellowstone;;44.44032308196952;-110.28492947713626;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Yukon;;64.0576003605964;-150.58827547762405;3;River;NaturalEarth_10m_rivers_lake_centerlines
UZB;Amu Dária;;40.156505587945496;62.78015846005301;5;River;NaturalEarth_10m_rivers_lake_centerlines
UZB;Naryn;;41.35372199959391;74.32123442830482;5;River;NaturalEarth_10m_rivers_lake_centerlines
UZB;Sir Dária;;43.77570441024262;66.01521301415556;5;River;NaturalEarth_10m_rivers_lake_centerlines
UZB;Zeravshan;;39.69502451505884;66.79948125857959;8;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Apure;;7.719908058665311;-70.05700187138999;7;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Canal do Cassiquiare;;2.4193047735462456;-66.38835416051164;8;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Caroni;;7.2942012084006125;-62.874119045608964;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
VEN;Cojedes;;8.625602020932908;-67.93790021684393;9;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Cuyuni;;6.970593000719172;-60.71747057110096;7;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Guárico;;9.430214244377355;-67.21468242869304;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
VEN;Meta;;5.1466649268968245;-70.97463598317175;6;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Negro;;0.19415122825919665;-65.39368068834779;3;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;None;;8.896378363525475;-72.7015159214569;9;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Orinoco;;6.139263641944194;-65.03075513133739;3;River;NaturalEarth_10m_rivers_lake_centerlines
VEN;Ventuari;;4.655555306383324;-65.9451766350282;8;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Ba;;13.557914442067547;108.6877342813513;9;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Cả;;19.20619801696744;104.77470227807562;8;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Kong;;14.980439808575658;106.66941421867166;7;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Krong;;12.577879495193814;107.85184575109226;7;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Mekong;;14.485274610839495;104.8302614617144;2;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;None;;10.299751768204333;106.18528574164529;5;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Sông Đà;;22.39754966542358;102.86279937048462;8;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Vermelho;;22.796386153765788;103.42003171876856;6;River;NaturalEarth_10m_rivers_lake_centerlines
VNM;Zuo;;22.571201139968178;107.02900956519959;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Auob;;-24.875197814608466;18.819549883650804;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Caledon;;-29.670057244950453;27.103878057431945;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Gamka;;-32.720542274661625;22.176726247661115;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Gamtoos;;-33.23096395077893;23.999714502106613;9;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Gourits;;-33.80393997017284;21.696332502446936;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Great Kei;;-32.259234210137315;27.41717524721122;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Limpopo;;-23.193699542329636;30.535969846621576;6;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Maputo;;-26.84150859497681;32.41129627242499;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Marico;;-24.36445832759101;26.67050992797176;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Mogalakwena;;-23.709723699612727;28.720919539405138;9;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Molopo;;-26.452440919930552;22.406606793693527;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Olifants;;-32.23153331709604;18.80134187827959;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Orange;;-30.411808479784955;25.38750010263863;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Pongola;;-27.3986201719746;31.976757030202297;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Tugela;;-28.808414351430613;30.360417293778;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZAF;Vaal;;-27.33979296210018;26.916700743506315;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Chambeshi;;-10.59804377582225;31.190404619784047;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Cuando;;-15.766751937659272;21.46390074528984;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Dongwe;;-14.242053375870354;24.799363099552;9;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Gwayi;;-18.253473867935238;26.9586363256782;9;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Kabompo;;-13.063293066539918;24.536142936084943;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Kafue;;-14.380003132894204;27.24768383134681;6;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Luangwa;;-12.75914614993825;31.76529142868563;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Luapula;;-11.298471186387193;28.855046289400615;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Lungué-Bungo;;-13.052660032741926;20.939764668292487;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Luvua;;-8.933646268198379;28.73732433615417;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
ZMB;None;;-11.660098080051172;29.79536722148491;8;River;NaturalEarth_10m_rivers_lake_centerlines
ZMB;Zambeze;;-16.453751839758358;29.625267856702386;3;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
ZWE;Gwayi;;-18.253473867935238;26.9586363256782;9;River;NaturalEarth_10m_rivers_lake_centerlines
ZWE;Limpopo;;-23.193699542329636;30.535969846621576;6;River;NaturalEarth_10m_rivers_lake_centerlines
ZWE;Mazowe;;-16.96185517677708;32.42474912912565;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZWE;Save;;-20.49979534420002;32.82790476242821;7;River;NaturalEarth_10m_rivers_lake_centerlines
ZWE;Shangani;;-18.91930250398062;28.461370082641547;9;River;NaturalEarth_10m_rivers_lake_centerlines
ZWE;Umzingwani;;-21.14676082511993;29.352808390247027;9;River;NaturalEarth_10m_rivers_lake_centerlines
ZWE;Zambeze;;-15.730759026851834;27.74869558669833;3;River;NaturalEarth_10m_rivers_lake_centerlines
