iso3,country,site,site_qid,type,year,lat,lon
LTU,Lituânia,Kernavė,Q215315,castelo,2004,54.883333333333,24.85
LTU,Lituânia,Cultural Reserve of Kernavė,Q12676460,área protegida,,54.880555555556,24.841666666667
LTU,Lituânia,Arco Geodésico de Struve,Q192243,complexo de edifícios,2005,52.289444444444,25.649444444444
LTU,Lituânia,Arco Geodésico de Struve,Q192243,meridiano (geodesia),2005,52.289444444444,25.649444444444
LTU,Lituânia,Kernavė,Q215315,sítio arqueológico,2004,54.883333333333,24.85
LTU,Lituânia,Kernavė,Q215315,castro,2004,54.883333333333,24.85
LTU,Lituânia,Vilnius Old Town,Q445649,centro histórico,1994,54.683333333333,25.283333333333
LTU,Lituânia,"Modernist Kaunas: Architecture of Optimism, 1919-1939",Q64462328,,2017,54.896944,23.929167
LTU,Lituânia,"Modernist Kaunas: Architecture of Optimism, 1919-1939",Q64462328,,2023,54.896944,23.929167
LUX,Luxemburgo,City of Luxembourg: its Old Quarters and Fortifications,Q52112669,espaço urbano,1994,49.610555555556,6.1325
LVA,Letônia,Arco Geodésico de Struve,Q192243,Património Mundial da Unesco,2005,52.289444444444,25.649444444444
LVA,Letônia,Arco Geodésico de Struve,Q192243,meridiano (geodesia),2005,52.289444444444,25.649444444444
LVA,Letônia,Centro Histórico de Riga,Q1026415,centro histórico,1997,56.9485,24.1082
LVA,Letônia,Old town of Kuldīga,Q122772994,centro histórico,2023,56.9675,21.970555555555
LVA,Letônia,Old town of Kuldīga,Q122772994,centro histórico,2011,56.9675,21.970555555555
LVA,Letônia,Centro Histórico de Riga,Q1026415,espaço urbano,1997,56.9485,24.1082
LVA,Letônia,Arco Geodésico de Struve,Q192243,complexo de edifícios,2005,52.289444444444,25.649444444444
MAR,Marrocos,Mazagão,Q555360,vila,2004,33.25656111,-8.502475
MAR,Marrocos,Rabat,Q3551,cidade,2012,34.025277777778,-6.8361111111111
MAR,Marrocos,The Great Mosque of New Fez,Q85764284,mesquita,,34.057483333333,-4.9916277777778
MAR,Marrocos,Mazagão,Q555360,fortaleza,2004,33.25656111,-8.502475
MAR,Marrocos,Aït-Ben-Haddou,Q309436,álcacer,1987,31.05,-7.1333333333333
MAR,Marrocos,Mazagão,Q555360,paróquia eclesiástica,2004,33.25656111,-8.502475
MAR,Marrocos,Mazagão,Q555360,património cultural,2004,33.25656111,-8.502475
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,povoamento humano,1996,33.88333333,-5.55
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,povoamento humano,1996,33.88333333,-5.55
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,povoamento humano,1996,33.894857,-5.564481
MAR,Marrocos,Mazagão,Q555360,centro histórico,2004,33.25656111,-8.502475
MAR,Marrocos,Mazagão,Q555360,espaço urbano,2004,33.25656111,-8.502475
MAR,Marrocos,Almedina de Marraquexe,Q966780,espaço urbano,1985,31.63139,-7.98667
MAR,Marrocos,Almedina de Fez,Q2072102,espaço urbano,1981,34.06111111,-4.97777778
MAR,Marrocos,Almedina de Tetuão,Q3847588,espaço urbano,1997,35.57083,-5.36667
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,espaço urbano,1996,33.88333333,-5.55
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,espaço urbano,1996,33.88333333,-5.55
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,espaço urbano,1996,33.894857,-5.564481
MAR,Marrocos,"Rabat, Modern Capital and Historic City",Q65926560,espaço urbano,2012,34.0242,-6.8228
MAR,Marrocos,Mazagão,Q555360,almedina,2004,33.25656111,-8.502475
MAR,Marrocos,Almedina de Marraquexe,Q966780,almedina,1985,31.63139,-7.98667
MAR,Marrocos,Almedina de Fez,Q2072102,almedina,1981,34.06111111,-4.97777778
MAR,Marrocos,Almedina de Tetuão,Q3847588,almedina,1997,35.57083,-5.36667
MAR,Marrocos,Medina of Essaouira,Q11858823,almedina,2001,31.51441,-9.768904
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,almedina,1996,33.88333333,-5.55
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,almedina,1996,33.88333333,-5.55
MAR,Marrocos,Cidade Histórica de Meknès,Q12352436,almedina,1996,33.894857,-5.564481
MAR,Marrocos,Mazagão,Q555360,sítio arqueológico,2004,33.25656111,-8.502475
MAR,Marrocos,Aït-Ben-Haddou,Q309436,património,1987,31.05,-7.1333333333333
MAR,Marrocos,Rabat,Q3551,cidade grande,2012,34.025277777778,-6.8361111111111
MAR,Marrocos,Rabat,Q3551,capital nacional,2012,34.025277777778,-6.8361111111111
MAR,Marrocos,Volubilis,Q391215,cidade da Antiguidade,1997,34.071111111111,-5.5536111111111
MAR,Marrocos,Volubilis,Q391215,sítio arqueológico romano,1997,34.071111111111,-5.5536111111111
MAR,Marrocos,"Rabat, Modern Capital and Historic City",Q65926560,conjunto de estruturas ou edifícios,2012,34.0242,-6.8228
MDA,Moldávia,Arco Geodésico de Struve,Q192243,complexo de edifícios,2005,52.289444444444,25.649444444444
MDA,Moldávia,Arco Geodésico de Struve,Q192243,meridiano (geodesia),2005,52.289444444444,25.649444444444
MDA,Moldávia,Arco Geodésico de Struve,Q192243,Património Mundial da Unesco,2005,52.289444444444,25.649444444444
MDG,Madagascar,Andrefana Dry Forests,Q125738668,Património Mundial da Unesco,2023,,
MDG,Madagascar,Q131436506,Q131436506,casa,,-19.008333333333,47.838333333333
MDG,Madagascar,Colina Real de Ambohimanga,Q458167,colina,2001,-18.759167,47.562778
MDG,Madagascar,Floresta Tropical Húmida de Atsinanana,Q564321,floresta húmida,2007,-14.459722,49.7025
MDG,Madagascar,Floresta Tropical Húmida de Atsinanana,Q564321,floresta húmida,2007,-14.459719444444,49.7025
MDG,Madagascar,Colina Real de Ambohimanga,Q458167,sítio arqueológico,2001,-18.759167,47.562778
MDG,Madagascar,Colina Real de Ambohimanga,Q458167,povoamento humano,2001,-18.759167,47.562778
MDG,Madagascar,Reserva Natural Integral do Tsingy de Bemaraha,Q1405154,,1990,-18.66667,44.75
MDG,Madagascar,Reserva Natural Integral do Tsingy de Bemaraha,Q1405154,,1990,-18.66667,44.75139
MEX,México,Primeiros Mosteiros do Século XVI nas Encostas do Popocatépetl,Q1141009,Património Mundial da Unesco,1994,18.93472,-98.89778
MEX,México,Historic Centre of Mexico City and Xochimilco,Q15924695,Património Mundial da Unesco,1987,19.41833,-99.13278
MEX,México,Templo de Kukulcán,Q1128327,pirâmide,1988,20.682888888889,-88.568611111111
MEX,México,"Church of Santo Domingo, Puebla",Q5117179,igreja,,19.04694444,-98.19805556
MEX,México,Casa-estúdio de Luis Barragán,Q1046414,museu,1988,19.41111111,-99.1925
MEX,México,Casa-estúdio de Luis Barragán,Q1046414,museu,2004,19.41111111,-99.1925
MEX,México,Aqueduto do Padre Tembleque,Q2840764,aqueduto,2015,19.836388888889,-98.662222222222
MEX,México,Casa de la Corregidora,Q5755124,edifício,,20.593362,-100.389991
MEX,México,Torre de Rectoría,Q107369202,edifício,,19.331953,-99.18823
MEX,México,Campus Central da Cidade Universitária da Universidade Nacional Autónoma do México,Q130025,câmpus,2007,19.33222222,-99.18805556
MEX,México,Templo de Kukulcán,Q1128327,templo,1988,20.682888888889,-88.568611111111
MEX,México,Camino Real de Tierra Adentro,Q911953,estrada,2010,22.608055555556,-102.37916666667
MEX,México,Camino Real de Tierra Adentro,Q911953,rota de comércio,2010,22.608055555556,-102.37916666667
MEX,México,Huichol route to Huiricuta,Q5934961,caminho de peregrinos,2004,23.933333333333,-100.76666666667
MEX,México,Huichol route to Huiricuta,Q5934961,caminho de peregrinos,2004,22.15,-104.16666666667
MEX,México,Huichol route to Huiricuta,Q5934961,caminho de peregrinos,2025,23.933333333333,-100.76666666667
MEX,México,Huichol route to Huiricuta,Q5934961,caminho de peregrinos,2025,22.15,-104.16666666667
